collection_id,accuracy,data_size,n_heel_strike,n_foot_flat,n_heel_off,n_toe_off,label,precision,recall,f1-score,support
LlyuLEcSujyVMPsVFFgk_7_L,0.9481132075471698,212,8,76,38,90,foot flat,0.9047619047619048,1.0,0.95,76.0
LlyuLEcSujyVMPsVFFgk_7_L,0.9481132075471698,212,8,76,38,90,heel off,0.918918918918919,0.8947368421052632,0.9066666666666666,38.0
LlyuLEcSujyVMPsVFFgk_7_L,0.9481132075471698,212,8,76,38,90,toe off,1.0,0.9666666666666667,0.9830508474576272,90.0
Ln67IrkDB59na3bXhMOq_11_L,0.954337899543379,219,2,91,38,88,heel strike,0.2857142857142857,1.0,0.4444444444444444,2.0
Ln67IrkDB59na3bXhMOq_11_L,0.954337899543379,219,2,91,38,88,foot flat,1.0,0.9340659340659341,0.9659090909090909,91.0
Ln67IrkDB59na3bXhMOq_11_L,0.954337899543379,219,2,91,38,88,heel off,0.8837209302325582,1.0,0.9382716049382716,38.0
Ln67IrkDB59na3bXhMOq_11_L,0.954337899543379,219,2,91,38,88,toe off,1.0,0.9545454545454546,0.9767441860465116,88.0
Ln67IrkDB59na3bXhMOq_9_L,0.9278846153846154,208,7,87,36,78,heel strike,1.0,0.5714285714285714,0.7272727272727273,7.0
Ln67IrkDB59na3bXhMOq_9_L,0.9278846153846154,208,7,87,36,78,foot flat,0.9634146341463414,0.9080459770114943,0.9349112426035503,87.0
Ln67IrkDB59na3bXhMOq_9_L,0.9278846153846154,208,7,87,36,78,heel off,0.8,0.8888888888888888,0.8421052631578947,36.0
Ln67IrkDB59na3bXhMOq_9_L,0.9278846153846154,208,7,87,36,78,toe off,0.9512195121951219,1.0,0.975,78.0
MMobe6EGE6bX36mN2sKR_7_L,0.9767441860465116,86,0,31,16,39,foot flat,1.0,0.9354838709677419,0.9666666666666667,31.0
MMobe6EGE6bX36mN2sKR_7_L,0.9767441860465116,86,0,31,16,39,heel off,0.8888888888888888,1.0,0.9411764705882353,16.0
MMobe6EGE6bX36mN2sKR_7_L,0.9767441860465116,86,0,31,16,39,toe off,1.0,1.0,1.0,39.0
MPIOJZO3Lxffw8xq5IGa_4_L,0.8080808080808081,198,10,48,55,85,heel strike,1.0,0.1,0.18181818181818182,10.0
MPIOJZO3Lxffw8xq5IGa_4_L,0.8080808080808081,198,10,48,55,85,foot flat,0.5853658536585366,1.0,0.7384615384615385,48.0
MPIOJZO3Lxffw8xq5IGa_4_L,0.8080808080808081,198,10,48,55,85,heel off,0.8823529411764706,0.5454545454545454,0.6741573033707865,55.0
MPIOJZO3Lxffw8xq5IGa_4_L,0.8080808080808081,198,10,48,55,85,toe off,1.0,0.9529411764705882,0.9759036144578314,85.0
MRBF3DNuWq0zhSXajwPy_5_L,0.9273504273504274,234,9,78,37,110,heel strike,1.0,0.1111111111111111,0.2,9.0
MRBF3DNuWq0zhSXajwPy_5_L,0.9273504273504274,234,9,78,37,110,foot flat,0.8571428571428571,1.0,0.9230769230769231,78.0
MRBF3DNuWq0zhSXajwPy_5_L,0.9273504273504274,234,9,78,37,110,heel off,0.8888888888888888,0.8648648648648649,0.8767123287671232,37.0
MRBF3DNuWq0zhSXajwPy_5_L,0.9273504273504274,234,9,78,37,110,toe off,1.0,0.9636363636363636,0.9814814814814815,110.0
MVRhlFdtnKXoxKYKe6mh_10_R,1.0,88,0,34,16,38,foot flat,1.0,1.0,1.0,34.0
MVRhlFdtnKXoxKYKe6mh_10_R,1.0,88,0,34,16,38,heel off,1.0,1.0,1.0,16.0
MVRhlFdtnKXoxKYKe6mh_10_R,1.0,88,0,34,16,38,toe off,1.0,1.0,1.0,38.0
MVRhlFdtnKXoxKYKe6mh_14_R,0.9010989010989011,91,0,33,11,47,foot flat,0.9428571428571428,1.0,0.9705882352941176,33.0
MVRhlFdtnKXoxKYKe6mh_14_R,0.9010989010989011,91,0,33,11,47,heel off,0.5625,0.8181818181818182,0.6666666666666666,11.0
MVRhlFdtnKXoxKYKe6mh_14_R,0.9010989010989011,91,0,33,11,47,toe off,1.0,0.851063829787234,0.9195402298850575,47.0
MVRhlFdtnKXoxKYKe6mh_5_L,0.9888888888888889,90,0,34,15,41,foot flat,1.0,1.0,1.0,34.0
MVRhlFdtnKXoxKYKe6mh_5_L,0.9888888888888889,90,0,34,15,41,heel off,0.9375,1.0,0.967741935483871,15.0
MVRhlFdtnKXoxKYKe6mh_5_L,0.9888888888888889,90,0,34,15,41,toe off,1.0,0.975609756097561,0.9876543209876543,41.0
MxynnfDdZD0l7eLFoTeU_10_L,0.934010152284264,197,0,65,44,88,foot flat,1.0,0.8461538461538461,0.9166666666666666,65.0
MxynnfDdZD0l7eLFoTeU_10_L,0.934010152284264,197,0,65,44,88,heel off,0.7719298245614035,1.0,0.8712871287128713,44.0
MxynnfDdZD0l7eLFoTeU_10_L,0.934010152284264,197,0,65,44,88,toe off,1.0,0.9659090909090909,0.9826589595375722,88.0
NImIteqk8vrQ8uzzaU7M_12_R,0.8342541436464088,181,0,81,39,61,foot flat,1.0,0.8395061728395061,0.912751677852349,81.0
NImIteqk8vrQ8uzzaU7M_12_R,0.8342541436464088,181,0,81,39,61,heel off,0.6285714285714286,0.5641025641025641,0.5945945945945946,39.0
NImIteqk8vrQ8uzzaU7M_12_R,0.8342541436464088,181,0,81,39,61,toe off,0.782051282051282,1.0,0.8776978417266187,61.0
NImIteqk8vrQ8uzzaU7M_7_L,0.9329608938547486,179,0,69,26,84,foot flat,0.9710144927536232,0.9710144927536232,0.9710144927536232,69.0
NImIteqk8vrQ8uzzaU7M_7_L,0.9329608938547486,179,0,69,26,84,heel off,0.75,0.9230769230769231,0.8275862068965517,26.0
NImIteqk8vrQ8uzzaU7M_7_L,0.9329608938547486,179,0,69,26,84,toe off,1.0,0.9047619047619048,0.95,84.0
NImIteqk8vrQ8uzzaU7M_7_L,0.9329608938547486,179,0,69,26,84,micro avg,0.943502824858757,0.9329608938547486,0.9382022471910112,179.0
OGJm4tQlgTISioLWHGfJ_3_R,0.944,250,0,115,23,112,foot flat,1.0,0.9304347826086956,0.963963963963964,115.0
OGJm4tQlgTISioLWHGfJ_3_R,0.944,250,0,115,23,112,heel off,0.6216216216216216,1.0,0.7666666666666667,23.0
OGJm4tQlgTISioLWHGfJ_3_R,0.944,250,0,115,23,112,toe off,1.0,0.9464285714285714,0.9724770642201835,112.0
OGJm4tQlgTISioLWHGfJ_7_R,0.9098712446351931,233,0,55,81,97,foot flat,0.7534246575342466,1.0,0.859375,55.0
OGJm4tQlgTISioLWHGfJ_7_R,0.9098712446351931,233,0,55,81,97,heel off,1.0,0.7407407407407407,0.851063829787234,81.0
OGJm4tQlgTISioLWHGfJ_7_R,0.9098712446351931,233,0,55,81,97,toe off,0.97,1.0,0.9847715736040609,97.0
OGJm4tQlgTISioLWHGfJ_8_L,0.8197424892703863,233,0,55,76,102,foot flat,0.5729166666666666,1.0,0.7284768211920529,55.0
OGJm4tQlgTISioLWHGfJ_8_L,0.8197424892703863,233,0,55,76,102,heel off,0.9722222222222222,0.4605263157894737,0.625,76.0
OGJm4tQlgTISioLWHGfJ_8_L,0.8197424892703863,233,0,55,76,102,toe off,1.0,0.9901960784313726,0.9950738916256158,102.0
P6GVRO0t0ugO3G3hVLLr_13_R,0.9574468085106383,188,0,92,34,62,foot flat,1.0,0.9456521739130435,0.9720670391061452,92.0
P6GVRO0t0ugO3G3hVLLr_13_R,0.9574468085106383,188,0,92,34,62,heel off,0.8611111111111112,0.9117647058823529,0.8857142857142857,34.0
P6GVRO0t0ugO3G3hVLLr_13_R,0.9574468085106383,188,0,92,34,62,toe off,0.9538461538461539,1.0,0.9763779527559056,62.0
PG8UWBPTiF151J1NJOUn_11_L,0.9726775956284153,183,0,73,30,80,foot flat,1.0,0.9452054794520548,0.971830985915493,73.0
PG8UWBPTiF151J1NJOUn_11_L,0.9726775956284153,183,0,73,30,80,heel off,0.8823529411764706,1.0,0.9375,30.0
PG8UWBPTiF151J1NJOUn_11_L,0.9726775956284153,183,0,73,30,80,toe off,1.0,0.9875,0.9937106918238994,80.0
PG8UWBPTiF151J1NJOUn_11_L,0.9726775956284153,183,0,73,30,80,micro avg,0.978021978021978,0.9726775956284153,0.9753424657534246,183.0
PG8UWBPTiF151J1NJOUn_12_R,0.8594594594594595,185,2,78,40,65,heel strike,0.0,0.0,0.0,2.0
PG8UWBPTiF151J1NJOUn_12_R,0.8594594594594595,185,2,78,40,65,foot flat,0.9714285714285714,0.8717948717948718,0.918918918918919,78.0
PG8UWBPTiF151J1NJOUn_12_R,0.8594594594594595,185,2,78,40,65,heel off,0.7222222222222222,0.65,0.6842105263157895,40.0
PG8UWBPTiF151J1NJOUn_12_R,0.8594594594594595,185,2,78,40,65,toe off,0.8227848101265823,1.0,0.9027777777777778,65.0
PG8UWBPTiF151J1NJOUn_4_R,0.888268156424581,179,0,58,36,85,foot flat,0.8529411764705882,1.0,0.9206349206349206,58.0
PG8UWBPTiF151J1NJOUn_4_R,0.888268156424581,179,0,58,36,85,heel off,0.7222222222222222,0.7222222222222222,0.7222222222222222,36.0
PG8UWBPTiF151J1NJOUn_4_R,0.888268156424581,179,0,58,36,85,toe off,1.0,0.8823529411764706,0.9375,85.0
PG8UWBPTiF151J1NJOUn_5_L,0.9766081871345029,171,0,64,29,78,foot flat,1.0,0.984375,0.9921259842519685,64.0
PG8UWBPTiF151J1NJOUn_5_L,0.9766081871345029,171,0,64,29,78,heel off,0.90625,1.0,0.9508196721311475,29.0
PG8UWBPTiF151J1NJOUn_5_L,0.9766081871345029,171,0,64,29,78,toe off,1.0,0.9615384615384616,0.9803921568627451,78.0
PG8UWBPTiF151J1NJOUn_5_L,0.9766081871345029,171,0,64,29,78,micro avg,0.9823529411764705,0.9766081871345029,0.9794721407624634,171.0
PG8UWBPTiF151J1NJOUn_6_R,0.8862275449101796,167,1,44,52,70,heel strike,0.0,0.0,0.0,1.0
PG8UWBPTiF151J1NJOUn_6_R,0.8862275449101796,167,1,44,52,70,foot flat,0.7096774193548387,1.0,0.8301886792452831,44.0
PG8UWBPTiF151J1NJOUn_6_R,0.8862275449101796,167,1,44,52,70,heel off,1.0,0.6538461538461539,0.7906976744186046,52.0
PG8UWBPTiF151J1NJOUn_6_R,0.8862275449101796,167,1,44,52,70,toe off,0.9859154929577465,1.0,0.9929078014184397,70.0
PVVzFnTOxlipLXoqXceK_8_L,0.9696969696969697,198,1,67,46,84,heel strike,0.3333333333333333,1.0,0.5,1.0
PVVzFnTOxlipLXoqXceK_8_L,0.9696969696969697,198,1,67,46,84,foot flat,0.9846153846153847,0.9552238805970149,0.9696969696969697,67.0
PVVzFnTOxlipLXoqXceK_8_L,0.9696969696969697,198,1,67,46,84,heel off,0.9772727272727273,0.9347826086956522,0.9555555555555556,46.0
PVVzFnTOxlipLXoqXceK_8_L,0.9696969696969697,198,1,67,46,84,toe off,0.9767441860465116,1.0,0.9882352941176471,84.0
PlZBUyL5yplLuGXWLo0e_6_R,0.9312169312169312,189,6,77,28,78,heel strike,1.0,0.6666666666666666,0.8,6.0
PlZBUyL5yplLuGXWLo0e_6_R,0.9312169312169312,189,6,77,28,78,foot flat,0.9710144927536232,0.8701298701298701,0.9178082191780822,77.0
PlZBUyL5yplLuGXWLo0e_6_R,0.9312169312169312,189,6,77,28,78,heel off,0.7297297297297297,0.9642857142857143,0.8307692307692308,28.0
PlZBUyL5yplLuGXWLo0e_6_R,0.9312169312169312,189,6,77,28,78,toe off,0.9873417721518988,1.0,0.9936305732484076,78.0
Q7XtkyJoyq8NeQZ6z3Wk_7_L,0.9301075268817204,186,0,67,31,88,foot flat,0.9420289855072463,0.9701492537313433,0.9558823529411765,67.0
Q7XtkyJoyq8NeQZ6z3Wk_7_L,0.9301075268817204,186,0,67,31,88,heel off,0.7941176470588235,0.8709677419354839,0.8307692307692308,31.0
Q7XtkyJoyq8NeQZ6z3Wk_7_L,0.9301075268817204,186,0,67,31,88,toe off,1.0,0.9204545454545454,0.9585798816568047,88.0
Q7XtkyJoyq8NeQZ6z3Wk_7_L,0.9301075268817204,186,0,67,31,88,micro avg,0.9402173913043478,0.9301075268817204,0.9351351351351351,186.0
Q7XtkyJoyq8NeQZ6z3Wk_9_L,0.9453551912568307,183,2,69,32,80,heel strike,1.0,0.5,0.6666666666666666,2.0
Q7XtkyJoyq8NeQZ6z3Wk_9_L,0.9453551912568307,183,2,69,32,80,foot flat,0.9838709677419355,0.8840579710144928,0.9312977099236641,69.0
Q7XtkyJoyq8NeQZ6z3Wk_9_L,0.9453551912568307,183,2,69,32,80,heel off,0.7948717948717948,0.96875,0.8732394366197183,32.0
Q7XtkyJoyq8NeQZ6z3Wk_9_L,0.9453551912568307,183,2,69,32,80,toe off,0.9876543209876543,1.0,0.9937888198757764,80.0
QMjDkjVJgfCAvxPCsVcu_10_L,0.9387755102040817,196,1,45,66,84,heel strike,0.0,0.0,0.0,1.0
QMjDkjVJgfCAvxPCsVcu_10_L,0.9387755102040817,196,1,45,66,84,foot flat,0.8181818181818182,1.0,0.9,45.0
QMjDkjVJgfCAvxPCsVcu_10_L,0.9387755102040817,196,1,45,66,84,heel off,1.0,0.8333333333333334,0.9090909090909091,66.0
QMjDkjVJgfCAvxPCsVcu_10_L,0.9387755102040817,196,1,45,66,84,toe off,0.9767441860465116,1.0,0.9882352941176471,84.0
QMjDkjVJgfCAvxPCsVcu_8_L,0.8883248730964467,197,0,49,62,86,foot flat,0.7058823529411765,0.9795918367346939,0.8205128205128205,49.0
QMjDkjVJgfCAvxPCsVcu_8_L,0.8883248730964467,197,0,49,62,86,heel off,0.9767441860465116,0.6774193548387096,0.8,62.0
QMjDkjVJgfCAvxPCsVcu_8_L,0.8883248730964467,197,0,49,62,86,toe off,1.0,0.9883720930232558,0.9941520467836257,86.0
QMjDkjVJgfCAvxPCsVcu_8_L,0.8883248730964467,197,0,49,62,86,micro avg,0.8928571428571429,0.8883248730964467,0.8905852417302799,197.0
QYbElNxG3mGgtVSo2LFF_12_R,0.8768472906403941,203,1,89,42,71,heel strike,0.5,1.0,0.6666666666666666,1.0
QYbElNxG3mGgtVSo2LFF_12_R,0.8768472906403941,203,1,89,42,71,foot flat,1.0,0.8651685393258427,0.927710843373494,89.0
QYbElNxG3mGgtVSo2LFF_12_R,0.8768472906403941,203,1,89,42,71,heel off,0.725,0.6904761904761905,0.7073170731707317,42.0
QYbElNxG3mGgtVSo2LFF_12_R,0.8768472906403941,203,1,89,42,71,toe off,0.8452380952380952,1.0,0.9161290322580645,71.0
QYbElNxG3mGgtVSo2LFF_13_L,0.8009478672985783,211,11,65,78,57,heel strike,1.0,0.45454545454545453,0.625,11.0
QYbElNxG3mGgtVSo2LFF_13_L,0.8009478672985783,211,11,65,78,57,foot flat,0.8333333333333334,1.0,0.9090909090909091,65.0
QYbElNxG3mGgtVSo2LFF_13_L,0.8009478672985783,211,11,65,78,57,heel off,1.0,0.5384615384615384,0.7,78.0
QYbElNxG3mGgtVSo2LFF_13_L,0.8009478672985783,211,11,65,78,57,toe off,0.6627906976744186,1.0,0.7972027972027972,57.0
QYbElNxG3mGgtVSo2LFF_5_L,0.8279569892473119,186,1,48,54,83,heel strike,0.2,1.0,0.3333333333333333,1.0
QYbElNxG3mGgtVSo2LFF_5_L,0.8279569892473119,186,1,48,54,83,foot flat,0.6666666666666666,0.9166666666666666,0.7719298245614035,48.0
QYbElNxG3mGgtVSo2LFF_5_L,0.8279569892473119,186,1,48,54,83,heel off,0.8421052631578947,0.5925925925925926,0.6956521739130435,54.0
QYbElNxG3mGgtVSo2LFF_5_L,0.8279569892473119,186,1,48,54,83,toe off,1.0,0.927710843373494,0.9625,83.0
QfFgYYtaHp8kxCNFZtxH_12_L,0.8877551020408163,196,0,92,29,75,foot flat,1.0,0.8043478260869565,0.891566265060241,92.0
QfFgYYtaHp8kxCNFZtxH_12_L,0.8877551020408163,196,0,92,29,75,heel off,0.625,0.8620689655172413,0.7246376811594203,29.0
QfFgYYtaHp8kxCNFZtxH_12_L,0.8877551020408163,196,0,92,29,75,toe off,0.9493670886075949,1.0,0.974025974025974,75.0
QfFgYYtaHp8kxCNFZtxH_12_L,0.8877551020408163,196,0,92,29,75,micro avg,0.9015544041450777,0.8877551020408163,0.8946015424164524,196.0
QfFgYYtaHp8kxCNFZtxH_13_R,0.8883495145631068,206,0,83,50,73,foot flat,1.0,0.9156626506024096,0.9559748427672956,83.0
QfFgYYtaHp8kxCNFZtxH_13_R,0.8883495145631068,206,0,83,50,73,heel off,0.8292682926829268,0.68,0.7472527472527473,50.0
QfFgYYtaHp8kxCNFZtxH_13_R,0.8883495145631068,206,0,83,50,73,toe off,0.8202247191011236,1.0,0.9012345679012346,73.0
QfFgYYtaHp8kxCNFZtxH_4_L,0.8169642857142857,224,0,81,28,115,foot flat,0.8709677419354839,1.0,0.9310344827586207,81.0
QfFgYYtaHp8kxCNFZtxH_4_L,0.8169642857142857,224,0,81,28,115,heel off,0.35555555555555557,0.5714285714285714,0.4383561643835616,28.0
QfFgYYtaHp8kxCNFZtxH_4_L,0.8169642857142857,224,0,81,28,115,toe off,1.0,0.7478260869565218,0.8557213930348259,115.0
R7uO2MgFDCbUsPk7FpW5_5_L,0.9560975609756097,205,0,89,33,83,foot flat,1.0,0.9438202247191011,0.9710982658959537,89.0
R7uO2MgFDCbUsPk7FpW5_5_L,0.9560975609756097,205,0,89,33,83,heel off,0.8529411764705882,0.8787878787878788,0.8656716417910447,33.0
R7uO2MgFDCbUsPk7FpW5_5_L,0.9560975609756097,205,0,89,33,83,toe off,0.9540229885057471,1.0,0.9764705882352941,83.0
R7uO2MgFDCbUsPk7FpW5_6_R,0.961352657004831,207,0,96,27,84,foot flat,1.0,0.9270833333333334,0.9621621621621622,96.0
R7uO2MgFDCbUsPk7FpW5_6_R,0.961352657004831,207,0,96,27,84,heel off,0.8387096774193549,0.9629629629629629,0.896551724137931,27.0
R7uO2MgFDCbUsPk7FpW5_6_R,0.961352657004831,207,0,96,27,84,toe off,0.9882352941176471,1.0,0.9940828402366864,84.0
R7uO2MgFDCbUsPk7FpW5_6_R,0.961352657004831,207,0,96,27,84,micro avg,0.9707317073170731,0.961352657004831,0.9660194174757282,207.0
SC200ch3hMTPfavTqjBx_5_R,0.9625668449197861,187,0,79,32,76,foot flat,0.9404761904761905,1.0,0.9693251533742331,79.0
SC200ch3hMTPfavTqjBx_5_R,0.9625668449197861,187,0,79,32,76,heel off,0.9310344827586207,0.84375,0.8852459016393442,32.0
SC200ch3hMTPfavTqjBx_5_R,0.9625668449197861,187,0,79,32,76,toe off,1.0,0.9736842105263158,0.9866666666666667,76.0
SC200ch3hMTPfavTqjBx_7_R,0.9833333333333333,180,0,76,34,70,foot flat,0.9743589743589743,1.0,0.987012987012987,76.0
SC200ch3hMTPfavTqjBx_7_R,0.9833333333333333,180,0,76,34,70,heel off,0.9696969696969697,0.9411764705882353,0.9552238805970149,34.0
SC200ch3hMTPfavTqjBx_7_R,0.9833333333333333,180,0,76,34,70,toe off,1.0,0.9857142857142858,0.9928057553956835,70.0
SKckun9NYbNa8mabfLVf_11_L,0.8717948717948718,234,0,104,55,75,foot flat,1.0,0.9230769230769231,0.96,104.0
SKckun9NYbNa8mabfLVf_11_L,0.8717948717948718,234,0,104,55,75,heel off,0.8048780487804879,0.6,0.6875,55.0
SKckun9NYbNa8mabfLVf_11_L,0.8717948717948718,234,0,104,55,75,toe off,0.7731958762886598,1.0,0.872093023255814,75.0
SKckun9NYbNa8mabfLVf_9_L,0.9282700421940928,237,8,86,36,107,heel strike,0.0,0.0,0.0,8.0
SKckun9NYbNa8mabfLVf_9_L,0.9282700421940928,237,8,86,36,107,foot flat,0.9111111111111111,0.9534883720930233,0.9318181818181818,86.0
SKckun9NYbNa8mabfLVf_9_L,0.9282700421940928,237,8,86,36,107,heel off,0.8,1.0,0.8888888888888888,36.0
SKckun9NYbNa8mabfLVf_9_L,0.9282700421940928,237,8,86,36,107,toe off,1.0,0.9532710280373832,0.9760765550239234,107.0
SQ6mbzCpP3zYvJtJ0vrw_10_R,0.9806763285024155,207,2,91,30,84,heel strike,0.3333333333333333,0.5,0.4,2.0
SQ6mbzCpP3zYvJtJ0vrw_10_R,0.9806763285024155,207,2,91,30,84,foot flat,0.9887640449438202,0.967032967032967,0.9777777777777777,91.0
SQ6mbzCpP3zYvJtJ0vrw_10_R,0.9806763285024155,207,2,91,30,84,heel off,0.967741935483871,1.0,0.9836065573770492,30.0
SQ6mbzCpP3zYvJtJ0vrw_10_R,0.9806763285024155,207,2,91,30,84,toe off,1.0,1.0,1.0,84.0
SQ6mbzCpP3zYvJtJ0vrw_13_L,0.9624413145539906,213,4,93,36,80,heel strike,0.0,0.0,0.0,4.0
SQ6mbzCpP3zYvJtJ0vrw_13_L,0.9624413145539906,213,4,93,36,80,foot flat,0.9489795918367347,1.0,0.9738219895287958,93.0
SQ6mbzCpP3zYvJtJ0vrw_13_L,0.9624413145539906,213,4,93,36,80,heel off,1.0,0.8888888888888888,0.9411764705882353,36.0
SQ6mbzCpP3zYvJtJ0vrw_13_L,0.9624413145539906,213,4,93,36,80,toe off,0.963855421686747,1.0,0.9815950920245399,80.0
SiVKIPVoDgwvC9s703h0_11_R,0.8031088082901554,193,4,29,81,79,heel strike,0.8,1.0,0.8888888888888888,4.0
SiVKIPVoDgwvC9s703h0_11_R,0.8031088082901554,193,4,29,81,79,foot flat,0.4444444444444444,0.9655172413793104,0.6086956521739131,29.0
SiVKIPVoDgwvC9s703h0_11_R,0.8031088082901554,193,4,29,81,79,heel off,0.9583333333333334,0.5679012345679012,0.7131782945736435,81.0
SiVKIPVoDgwvC9s703h0_11_R,0.8031088082901554,193,4,29,81,79,toe off,1.0,0.9746835443037974,0.9871794871794872,79.0
SiVKIPVoDgwvC9s703h0_5_R,0.9230769230769231,195,6,44,61,84,heel strike,0.8571428571428571,1.0,0.9230769230769231,6.0
SiVKIPVoDgwvC9s703h0_5_R,0.9230769230769231,195,6,44,61,84,foot flat,0.7678571428571429,0.9772727272727273,0.86,44.0
SiVKIPVoDgwvC9s703h0_5_R,0.9230769230769231,195,6,44,61,84,heel off,0.9795918367346939,0.7868852459016393,0.8727272727272727,61.0
SiVKIPVoDgwvC9s703h0_5_R,0.9230769230769231,195,6,44,61,84,toe off,1.0,0.9880952380952381,0.9940119760479041,84.0
SnL6OaytvzUlxQayF8MT_3_R,0.8681818181818182,220,7,66,43,104,heel strike,1.0,0.5714285714285714,0.7272727272727273,7.0
SnL6OaytvzUlxQayF8MT_3_R,0.8681818181818182,220,7,66,43,104,foot flat,0.8461538461538461,1.0,0.9166666666666666,66.0
SnL6OaytvzUlxQayF8MT_3_R,0.8681818181818182,220,7,66,43,104,heel off,0.6666666666666666,0.7906976744186046,0.723404255319149,43.0
SnL6OaytvzUlxQayF8MT_3_R,0.8681818181818182,220,7,66,43,104,toe off,1.0,0.8365384615384616,0.9109947643979057,104.0
SnL6OaytvzUlxQayF8MT_9_R,0.9545454545454546,198,4,68,41,85,heel strike,1.0,0.25,0.4,4.0
SnL6OaytvzUlxQayF8MT_9_R,0.9545454545454546,198,4,68,41,85,foot flat,0.9444444444444444,1.0,0.9714285714285714,68.0
SnL6OaytvzUlxQayF8MT_9_R,0.9545454545454546,198,4,68,41,85,heel off,0.8888888888888888,0.975609756097561,0.9302325581395349,41.0
SnL6OaytvzUlxQayF8MT_9_R,0.9545454545454546,198,4,68,41,85,toe off,1.0,0.9411764705882353,0.9696969696969697,85.0
T3c2fEBJa4M3G0OqKp3Y_7_R,0.9402985074626866,201,0,69,49,83,foot flat,1.0,0.8695652173913043,0.9302325581395349,69.0
T3c2fEBJa4M3G0OqKp3Y_7_R,0.9402985074626866,201,0,69,49,83,heel off,0.92,0.9387755102040817,0.9292929292929293,49.0
T3c2fEBJa4M3G0OqKp3Y_7_R,0.9402985074626866,201,0,69,49,83,toe off,0.9651162790697675,1.0,0.9822485207100592,83.0
T3c2fEBJa4M3G0OqKp3Y_7_R,0.9402985074626866,201,0,69,49,83,micro avg,0.9642857142857143,0.9402985074626866,0.9521410579345088,201.0
T3c2fEBJa4M3G0OqKp3Y_9_R,0.9754901960784313,204,7,65,47,85,heel strike,1.0,1.0,1.0,7.0
T3c2fEBJa4M3G0OqKp3Y_9_R,0.9754901960784313,204,7,65,47,85,foot flat,0.9545454545454546,0.9692307692307692,0.9618320610687023,65.0
T3c2fEBJa4M3G0OqKp3Y_9_R,0.9754901960784313,204,7,65,47,85,heel off,0.9565217391304348,0.9361702127659575,0.946236559139785,47.0
T3c2fEBJa4M3G0OqKp3Y_9_R,0.9754901960784313,204,7,65,47,85,toe off,1.0,1.0,1.0,85.0
TNZ9rqmh5B8zI9Grvxhq_10_R,0.8786407766990292,206,0,65,63,78,foot flat,0.7733333333333333,0.8923076923076924,0.8285714285714286,65.0
TNZ9rqmh5B8zI9Grvxhq_10_R,0.8786407766990292,206,0,65,63,78,heel off,0.9787234042553191,0.7301587301587301,0.8363636363636363,63.0
TNZ9rqmh5B8zI9Grvxhq_10_R,0.8786407766990292,206,0,65,63,78,toe off,1.0,0.9871794871794872,0.9935483870967742,78.0
TNZ9rqmh5B8zI9Grvxhq_10_R,0.8786407766990292,206,0,65,63,78,micro avg,0.9095477386934674,0.8786407766990292,0.8938271604938272,206.0
TNZ9rqmh5B8zI9Grvxhq_9_L,0.9386792452830188,212,1,78,46,87,heel strike,0.2,1.0,0.3333333333333333,1.0
TNZ9rqmh5B8zI9Grvxhq_9_L,0.9386792452830188,212,1,78,46,87,foot flat,0.9024390243902439,0.9487179487179487,0.925,78.0
TNZ9rqmh5B8zI9Grvxhq_9_L,0.9386792452830188,212,1,78,46,87,heel off,1.0,0.8043478260869565,0.891566265060241,46.0
TNZ9rqmh5B8zI9Grvxhq_9_L,0.9386792452830188,212,1,78,46,87,toe off,0.9886363636363636,1.0,0.9942857142857143,87.0
U6PaM30BnkCpsNTpK6WY_10_L,0.9840425531914894,188,0,76,37,75,foot flat,0.9743589743589743,1.0,0.987012987012987,76.0
U6PaM30BnkCpsNTpK6WY_10_L,0.9840425531914894,188,0,76,37,75,heel off,1.0,0.918918918918919,0.9577464788732394,37.0
U6PaM30BnkCpsNTpK6WY_10_L,0.9840425531914894,188,0,76,37,75,toe off,0.9868421052631579,1.0,0.9933774834437086,75.0
U6PaM30BnkCpsNTpK6WY_11_R,0.9421052631578948,190,0,87,34,69,foot flat,1.0,0.9310344827586207,0.9642857142857143,87.0
U6PaM30BnkCpsNTpK6WY_11_R,0.9421052631578948,190,0,87,34,69,heel off,0.8285714285714286,0.8529411764705882,0.8405797101449275,34.0
U6PaM30BnkCpsNTpK6WY_11_R,0.9421052631578948,190,0,87,34,69,toe off,0.9324324324324325,1.0,0.965034965034965,69.0
U6PaM30BnkCpsNTpK6WY_12_L,0.8911917098445595,193,0,85,40,68,foot flat,1.0,0.8352941176470589,0.9102564102564102,85.0
U6PaM30BnkCpsNTpK6WY_12_L,0.8911917098445595,193,0,85,40,68,heel off,0.7021276595744681,0.825,0.7586206896551724,40.0
U6PaM30BnkCpsNTpK6WY_12_L,0.8911917098445595,193,0,85,40,68,toe off,0.9066666666666666,1.0,0.951048951048951,68.0
U6PaM30BnkCpsNTpK6WY_13_R,0.900990099009901,202,0,92,48,62,foot flat,1.0,0.9021739130434783,0.9485714285714286,92.0
U6PaM30BnkCpsNTpK6WY_13_R,0.900990099009901,202,0,92,48,62,heel off,0.8222222222222222,0.7708333333333334,0.7956989247311828,48.0
U6PaM30BnkCpsNTpK6WY_13_R,0.900990099009901,202,0,92,48,62,toe off,0.8493150684931506,1.0,0.9185185185185185,62.0
